Stake	Date	Date1	Latitude	Longitude	Elevation	Days	SMB	SMB1	SMB_diff
DN	2011-08-07	2011-07-19	-62.1540855346	-58.9174165862	88.0	19	1.00488	87.99	0.12498000000000005
DN	2011-08-22	2011-08-07	-62.1540855346	-58.9174165862	88.0	15	1.09687	100.488	0.09198999999999997
DN	2011-09-06	2011-08-22	-62.1540855346	-58.9174165862	88.0	15	1.1286	109.687	0.031730000000000015
DN	2011-09-22	2011-09-06	-62.1540855346	-58.9174165862	88.0	16	1.04641	112.86	-0.08218999999999994
DN	2011-10-06	2011-09-22	-62.1540855346	-58.9174165862	88.0	14	1.1832	104.641	0.13678999999999988
DN	2011-10-20	2011-10-06	-62.1540855346	-58.9174165862	88.0	14	1.2231	118.32	0.03990000000000009
DN	2011-11-17	2011-10-20	-62.1540855346	-58.9174165862	88.0	28	1.3164799999999999	122.31	0.09337999999999994
DN	2011-12-04	2011-11-17	-62.1540855346	-58.9174165862	88.0	17	1.3833799999999998	131.648	0.06689999999999997
DN	2011-12-19	2011-12-04	-62.1540855346	-58.9174165862	88.0	15	1.1924	138.338	-0.19097999999999998
DN	2012-01-07	2011-12-19	-62.1540855346	-58.9174165862	88.0	19	0.8835999999999999	119.24	-0.30879999999999996
DN	2012-01-20	2012-01-07	-62.1540855346	-58.9174165862	88.0	13	0.68527	88.36	-0.19832999999999998
DN	2012-02-04	2012-01-20	-62.1540855346	-58.9174165862	88.0	15	0.5077900000000001	68.527	-0.17747999999999997
DN	2012-02-19	2012-02-04	-62.1540855346	-58.9174165862	88.0	15	0.35843	50.779	-0.14936
DN	2012-03-04	2012-02-19	-62.1540855346	-58.9174165862	88.0	14	0.29424	35.843	-0.06419000000000004
DN	2012-03-17	2012-03-04	-62.1540855346	-58.9174165862	88.0	13	-0.0246	29.424	-0.31884
DN	2012-03-30	2012-03-17	-62.1540855346	-58.9174165862	88.0	13	0.0	-2.46	0.0246
EN	2008-01-05	2008-01-05	-62.153973968100004	-58.9131481917	108.0	0	0.21042000000000002	0.0	0.21042000000000002
EN	2008-01-26	2008-01-05	-62.153973968100004	-58.9131481917	108.0	21	0.0	21.042	-0.21042000000000002
EN	2008-02-02	2008-01-26	-62.153973968100004	-58.9131481917	108.0	7	-0.064	0.0	-0.064
EN	2008-02-09	2008-02-02	-62.153973968100004	-58.9131481917	108.0	7	-0.055999999999999994	-6.4	0.008000000000000007
EN	2008-02-17	2008-02-09	-62.153973968100004	-58.9131481917	108.0	8	-0.152	-5.6	-0.096
EN	2008-02-24	2008-02-17	-62.153973968100004	-58.9131481917	108.0	7	-0.287	-15.2	-0.135
EN	2008-03-02	2008-02-24	-62.153973968100004	-58.9131481917	108.0	7	-0.431	-28.7	-0.14400000000000002
EN	2008-03-09	2008-03-02	-62.153973968100004	-58.9131481917	108.0	7	-0.503	-43.1	-0.07199999999999995
EN	2008-11-06	2008-03-09	-62.153973968100004	-58.9131481917	108.0	242	0.3395	-50.3	0.8425
EN	2008-11-13	2008-11-06	-62.153973968100004	-58.9131481917	108.0	7	0.3234	33.95	-0.016099999999999993
EN	2008-11-28	2008-11-13	-62.153973968100004	-58.9131481917	108.0	15	0.2134	32.34	-0.11000000000000004
EN	2008-12-05	2008-11-28	-62.153973968100004	-58.9131481917	108.0	7	0.1183	21.34	-0.0951
EN	2008-12-13	2008-12-05	-62.153973968100004	-58.9131481917	108.0	8	0.1081	11.83	-0.010199999999999996
EN	2008-12-19	2008-12-13	-62.153973968100004	-58.9131481917	108.0	6	0.0	10.81	-0.1081
EN	2008-12-26	2008-12-19	-62.153973968100004	-58.9131481917	108.0	7	-0.064	0.0	-0.064
EN	2009-01-02	2008-12-26	-62.153973968100004	-58.9131481917	108.0	7	-0.07200000000000001	-6.4	-0.007999999999999998
EN	2009-01-09	2009-01-02	-62.153973968100004	-58.9131481917	108.0	7	-0.297	-7.2	-0.225
EN	2009-01-17	2009-01-09	-62.153973968100004	-58.9131481917	108.0	8	-0.5670000000000001	-29.7	-0.27
EN	2009-01-24	2009-01-17	-62.153973968100004	-58.9131481917	108.0	7	-0.657	-56.7	-0.09
EN	2009-01-30	2009-01-24	-62.153973968100004	-58.9131481917	108.0	6	-0.855	-65.7	-0.19799999999999998
EN	2009-01-31	2009-01-30	-62.153973968100004	-58.9131481917	108.0	1	-0.9	-85.5	-0.045
EN	2009-02-06	2009-01-31	-62.153973968100004	-58.9131481917	108.0	6	-0.9179999999999999	-90.0	-0.01799999999999997
EN	2009-02-13	2009-02-06	-62.153973968100004	-58.9131481917	108.0	7	-1.0170000000000001	-91.8	-0.09900000000000006
EN	2009-02-21	2009-02-13	-62.153973968100004	-58.9131481917	108.0	8	-1.089	-101.7	-0.07200000000000002
EN	2009-02-28	2009-02-21	-62.153973968100004	-58.9131481917	108.0	7	-1.287	-108.9	-0.19799999999999984
EN	2009-03-01	2009-02-28	-62.153973968100004	-58.9131481917	108.0	1	-1.296	-128.7	-0.009000000000000057
EN	2009-03-27	2009-03-01	-62.153973968100004	-58.9131481917	108.0	26	-1.287	-129.6	0.009000000000000057
EN	2009-11-18	2009-03-27	-62.153973968100004	-58.9131481917	108.0	236	0.5908	-128.7	1.8777999999999997
EN	2009-11-23	2009-11-18	-62.153973968100004	-58.9131481917	108.0	5	0.6163000000000001	59.08	0.025500000000000043
EN	2009-12-07	2009-11-23	-62.153973968100004	-58.9131481917	108.0	14	0.6951	61.63	0.07880000000000002
EN	2009-12-21	2009-12-07	-62.153973968100004	-58.9131481917	108.0	14	0.611	69.51	-0.08410000000000004
EN	2009-12-28	2009-12-21	-62.153973968100004	-58.9131481917	108.0	7	0.5670000000000001	61.1	-0.043999999999999984
EN	2010-01-11	2009-12-28	-62.153973968100004	-58.9131481917	108.0	14	0.5257000000000001	56.7	-0.041300000000000024
EN	2010-01-18	2010-01-11	-62.153973968100004	-58.9131481917	108.0	7	0.42590000000000006	52.57	-0.09979999999999997
EN	2010-01-25	2010-01-18	-62.153973968100004	-58.9131481917	108.0	7	0.3337	42.59	-0.09220000000000006
EN	2010-02-01	2010-01-25	-62.153973968100004	-58.9131481917	108.0	7	0.3107	33.37	-0.022999999999999972
EN	2010-02-15	2010-02-01	-62.153973968100004	-58.9131481917	108.0	14	0.46270000000000006	31.07	0.15200000000000002
EN	2010-02-22	2010-02-15	-62.153973968100004	-58.9131481917	108.0	7	0.4069	46.27	-0.05580000000000005
EN	2010-03-01	2010-02-22	-62.153973968100004	-58.9131481917	108.0	7	0.3981	40.69	-0.008799999999999954
EN	2010-03-08	2010-03-01	-62.153973968100004	-58.9131481917	108.0	7	0.2534	39.81	-0.14470000000000002
EN	2010-03-15	2010-03-08	-62.153973968100004	-58.9131481917	108.0	7	0.223	25.34	-0.030399999999999993
EN	2010-03-23	2010-03-15	-62.153973968100004	-58.9131481917	108.0	8	0.2021	22.3	-0.0209
EN	2010-03-29	2010-03-23	-62.153973968100004	-58.9131481917	108.0	6	0.2622	20.21	0.06009999999999998
EN	2010-04-05	2010-03-29	-62.153973968100004	-58.9131481917	108.0	7	0.2036	26.22	-0.05859999999999999
EN	2010-04-12	2010-04-05	-62.153973968100004	-58.9131481917	108.0	7	0.15960000000000002	20.36	-0.043999999999999984
EN	2010-04-14	2010-04-12	-62.153973968100004	-58.9131481917	108.0	2	0.14029999999999998	15.96	-0.019300000000000015
EN	2010-04-20	2010-04-14	-62.153973968100004	-58.9131481917	108.0	6	0.13699999999999998	14.03	-0.003300000000000001
EN	2010-05-13	2010-04-20	-62.153973968100004	-58.9131481917	108.0	23	0.155	13.7	0.018000000000000006
EN	2010-11-09	2010-05-13	-62.153973968100004	-58.9131481917	108.0	180	0.561	15.5	0.406
EN	2010-11-29	2010-11-09	-62.153973968100004	-58.9131481917	108.0	20	0.539	56.1	-0.02200000000000003
EN	2010-12-11	2010-11-29	-62.153973968100004	-58.9131481917	108.0	12	0.59202	53.9	0.05302
EN	2010-12-21	2010-12-11	-62.153973968100004	-58.9131481917	108.0	10	0.55836	59.202	-0.033659999999999995
EN	2010-12-30	2010-12-21	-62.153973968100004	-58.9131481917	108.0	9	0.48633000000000004	55.836	-0.07202999999999996
EN	2011-01-07	2010-12-30	-62.153973968100004	-58.9131481917	108.0	8	0.29044000000000003	48.633	-0.19589
EN	2011-01-15	2011-01-07	-62.153973968100004	-58.9131481917	108.0	8	0.27336	29.044	-0.01708000000000002
EN	2011-01-23	2011-01-15	-62.153973968100004	-58.9131481917	108.0	8	0.25709	27.336	-0.01626999999999999
EN	2011-01-31	2011-01-23	-62.153973968100004	-58.9131481917	108.0	8	0.16920000000000002	25.709	-0.08788999999999998
EN	2011-02-07	2011-01-31	-62.153973968100004	-58.9131481917	108.0	7	0.114	16.92	-0.05520000000000001
EN	2011-02-15	2011-02-07	-62.153973968100004	-58.9131481917	108.0	8	-0.040999999999999995	11.4	-0.155
EN	2011-02-25	2011-02-15	-62.153973968100004	-58.9131481917	108.0	10	-0.25420000000000004	-4.1	-0.2132
EN	2011-03-14	2011-02-25	-62.153973968100004	-58.9131481917	108.0	17	-0.6142	-25.42	-0.36
EN	2011-03-22	2011-03-14	-62.153973968100004	-58.9131481917	108.0	8	-0.8662000000000001	-61.42	-0.252
EN	2011-04-06	2011-03-22	-62.153973968100004	-58.9131481917	108.0	15	0.025	-86.62	0.8912
EN	2011-04-24	2011-04-06	-62.153973968100004	-58.9131481917	108.0	18	0.10227	2.5	0.07727
EN	2011-05-10	2011-04-24	-62.153973968100004	-58.9131481917	108.0	16	0.08463	10.227	-0.01764000000000001
EN	2011-05-24	2011-05-10	-62.153973968100004	-58.9131481917	108.0	14	0.11571999999999999	8.463	0.03109
EN	2011-06-07	2011-05-24	-62.153973968100004	-58.9131481917	108.0	14	0.1506	11.572	0.034880000000000015
EN	2011-06-20	2011-06-07	-62.153973968100004	-58.9131481917	108.0	13	0.16652999999999998	15.06	0.015929999999999982
EN	2011-07-05	2011-06-20	-62.153973968100004	-58.9131481917	108.0	15	0.19006	16.653	0.023530000000000016
EN	2011-07-19	2011-07-05	-62.153973968100004	-58.9131481917	108.0	14	0.16760000000000003	19.006	-0.022459999999999987
EN	2011-08-07	2011-07-19	-62.153973968100004	-58.9131481917	108.0	19	0.2544	16.76	0.0868
EN	2011-08-22	2011-08-07	-62.153973968100004	-58.9131481917	108.0	15	0.33649	25.44	0.08209
EN	2011-09-06	2011-08-22	-62.153973968100004	-58.9131481917	108.0	15	0.38037999999999994	33.649	0.04388999999999996
EN	2011-09-22	2011-09-06	-62.153973968100004	-58.9131481917	108.0	16	0.39289	38.038	0.012510000000000047
EN	2011-10-06	2011-09-22	-62.153973968100004	-58.9131481917	108.0	14	0.4437	39.289	0.05080999999999996
EN	2011-10-20	2011-10-06	-62.153973968100004	-58.9131481917	108.0	14	0.45299999999999996	44.37	0.009299999999999998
EN	2011-11-17	2011-10-20	-62.153973968100004	-58.9131481917	108.0	28	0.484	45.3	0.031000000000000014
EN	2011-12-04	2011-11-17	-62.153973968100004	-58.9131481917	108.0	17	0.47340000000000004	48.4	-0.010599999999999951
EN	2011-12-19	2011-12-04	-62.153973968100004	-58.9131481917	108.0	15	0.24931999999999999	47.34	-0.22408000000000006
EN	2012-01-07	2011-12-19	-62.153973968100004	-58.9131481917	108.0	19	0.037599999999999995	24.932	-0.21171999999999996
EN	2012-01-20	2012-01-07	-62.153973968100004	-58.9131481917	108.0	13	0.0	3.76	-0.037599999999999995
EN	2012-02-04	2012-01-20	-62.153973968100004	-58.9131481917	108.0	15	-0.2296	0.0	-0.2296
EN	2012-02-19	2012-02-04	-62.153973968100004	-58.9131481917	108.0	15	-0.1936	-22.96	0.03600000000000001
EN	2012-03-04	2012-02-19	-62.153973968100004	-58.9131481917	108.0	14	-0.5536	-19.36	-0.36
EN	2012-03-17	2012-03-04	-62.153973968100004	-58.9131481917	108.0	13	-0.8236	-55.36	-0.27
EN	2012-03-30	2012-03-17	-62.153973968100004	-58.9131481917	108.0	13	-0.8416	-82.36	-0.01799999999999997
FN	2008-01-05	2008-01-05	-62.1554080332	-58.9035639244	152.0	0	0.53179	0.0	0.53179
FN	2008-01-26	2008-01-05	-62.1554080332	-58.9035639244	152.0	21	0.37728	53.179	-0.15451
FN	2008-02-02	2008-01-26	-62.1554080332	-58.9035639244	152.0	7	0.32634	37.728	-0.05094000000000001
FN	2008-02-09	2008-02-02	-62.1554080332	-58.9035639244	152.0	7	0.30132000000000003	32.634	-0.02501999999999999
FN	2008-02-17	2008-02-09	-62.1554080332	-58.9035639244	152.0	8	0.19885000000000003	30.132	-0.10247
FN	2008-02-24	2008-02-17	-62.1554080332	-58.9035639244	152.0	7	0.1335	19.885	-0.06535000000000002
FN	2008-03-02	2008-02-24	-62.1554080332	-58.9035639244	152.0	7	0.09638999999999999	13.35	-0.037110000000000004
FN	2008-03-09	2008-03-02	-62.1554080332	-58.9035639244	152.0	7	0.0	9.639	-0.09638999999999999
FN	2008-11-03	2008-03-09	-62.1554080332	-58.9035639244	152.0	239	0.33048	0.0	0.33048
FN	2008-11-06	2008-11-03	-62.1554080332	-58.9035639244	152.0	3	0.3542	33.048	0.023719999999999998
FN	2008-11-13	2008-11-06	-62.1554080332	-58.9035639244	152.0	7	0.3577	35.42	0.0035000000000000144
FN	2008-11-28	2008-11-13	-62.1554080332	-58.9035639244	152.0	15	0.2591	35.77	-0.09860000000000003
FN	2008-12-05	2008-11-28	-62.1554080332	-58.9035639244	152.0	7	0.1892	25.91	-0.06989999999999999
FN	2008-12-13	2008-12-05	-62.1554080332	-58.9035639244	152.0	8	0.1833	18.92	-0.005900000000000034
FN	2008-12-19	2008-12-13	-62.1554080332	-58.9035639244	152.0	6	0.0925	18.33	-0.09079999999999998
FN	2008-12-26	2008-12-19	-62.1554080332	-58.9035639244	152.0	7	0.027999999999999997	9.25	-0.0645
FN	2009-01-02	2008-12-26	-62.1554080332	-58.9035639244	152.0	7	0.0559	2.8	0.0279
FN	2009-01-09	2009-01-02	-62.1554080332	-58.9035639244	152.0	7	-0.016	5.59	-0.07189999999999999
FN	2009-01-17	2009-01-09	-62.1554080332	-58.9035639244	152.0	8	-0.203	-1.6	-0.187
FN	2009-01-24	2009-01-17	-62.1554080332	-58.9035639244	152.0	7	-0.248	-20.3	-0.045
FN	2009-01-30	2009-01-24	-62.1554080332	-58.9035639244	152.0	6	-0.38299999999999995	-24.8	-0.13499999999999995
FN	2009-02-06	2009-01-30	-62.1554080332	-58.9035639244	152.0	7	-0.401	-38.3	-0.018000000000000044
FN	2009-02-13	2009-02-06	-62.1554080332	-58.9035639244	152.0	7	-0.5	-40.1	-0.09899999999999999
FN	2009-02-21	2009-02-13	-62.1554080332	-58.9035639244	152.0	8	-0.446	-50.0	0.053999999999999986
FN	2009-02-28	2009-02-21	-62.1554080332	-58.9035639244	152.0	7	-0.608	-44.6	-0.16199999999999995
FN	2009-03-01	2009-02-28	-62.1554080332	-58.9035639244	152.0	1	-0.599	-60.8	0.008999999999999985
FN	2009-03-27	2009-03-01	-62.1554080332	-58.9035639244	152.0	26	-0.8240000000000001	-59.9	-0.22500000000000006
FN	2009-11-18	2009-03-27	-62.1554080332	-58.9035639244	152.0	236	0.28850000000000003	-82.4	1.1125
FN	2009-12-07	2009-11-18	-62.1554080332	-58.9035639244	152.0	19	0.4536	28.85	0.16509999999999997
FN	2009-12-21	2009-12-07	-62.1554080332	-58.9035639244	152.0	14	0.32549999999999996	45.36	-0.12810000000000002
FN	2009-12-28	2009-12-21	-62.1554080332	-58.9035639244	152.0	7	0.25920000000000004	32.55	-0.06629999999999996
FN	2010-01-11	2009-12-28	-62.1554080332	-58.9035639244	152.0	14	0.2493	25.92	-0.00990000000000002
FN	2010-01-18	2010-01-11	-62.1554080332	-58.9035639244	152.0	7	0.1693	24.93	-0.08
FN	2010-01-25	2010-01-18	-62.1554080332	-58.9035639244	152.0	7	0.0711	16.93	-0.09820000000000001
FN	2010-02-01	2010-01-25	-62.1554080332	-58.9035639244	152.0	7	0.0218	7.11	-0.0493
FN	2010-02-15	2010-02-01	-62.1554080332	-58.9035639244	152.0	14	0.0215	2.18	-0.00030000000000000247
FN	2010-02-22	2010-02-15	-62.1554080332	-58.9035639244	152.0	7	-0.016399999999999998	2.15	-0.0379
FN	2010-03-01	2010-02-22	-62.1554080332	-58.9035639244	152.0	7	-0.016399999999999998	-1.64	-0.0
FN	2010-03-08	2010-03-01	-62.1554080332	-58.9035639244	152.0	7	-0.15	-1.64	-0.1336
FN	2010-03-15	2010-03-08	-62.1554080332	-58.9035639244	152.0	7	-0.159	-15.0	-0.009000000000000003
FN	2010-03-23	2010-03-15	-62.1554080332	-58.9035639244	152.0	8	-0.159	-15.9	-0.0
FN	2010-03-29	2010-03-23	-62.1554080332	-58.9035639244	152.0	6	-0.204	-15.9	-0.044999999999999984
FN	2010-04-05	2010-03-29	-62.1554080332	-58.9035639244	152.0	7	-0.231	-20.4	-0.027000000000000027
FN	2010-04-12	2010-04-05	-62.1554080332	-58.9035639244	152.0	7	-0.258	-23.1	-0.026999999999999993
FN	2010-04-14	2010-04-12	-62.1554080332	-58.9035639244	152.0	2	-0.258	-25.8	-0.0
FN	2010-04-20	2010-04-14	-62.1554080332	-58.9035639244	152.0	6	-0.2498	-25.8	0.008200000000000002
FN	2010-05-13	2010-04-20	-62.1554080332	-58.9035639244	152.0	23	0.06	-24.98	0.3098
FN	2010-11-09	2010-05-13	-62.1554080332	-58.9035639244	152.0	180	0.3825	6.0	0.3225
FN	2010-11-29	2010-11-09	-62.1554080332	-58.9035639244	152.0	20	0.3283	38.25	-0.05420000000000002
FN	2010-12-11	2010-11-29	-62.1554080332	-58.9035639244	152.0	12	0.3542	32.83	0.025900000000000034
FN	2010-12-21	2010-12-11	-62.1554080332	-58.9035639244	152.0	10	0.33088	35.42	-0.023320000000000007
FN	2010-12-30	2010-12-21	-62.1554080332	-58.9035639244	152.0	9	0.25714	33.088	-0.07374000000000003
FN	2011-01-07	2010-12-30	-62.1554080332	-58.9035639244	152.0	8	0.1096	25.714	-0.14753999999999998
FN	2011-01-15	2011-01-07	-62.1554080332	-58.9035639244	152.0	8	0.07504	10.96	-0.034560000000000014
FN	2011-01-23	2011-01-15	-62.1554080332	-58.9035639244	152.0	8	0.0547	7.504	-0.020339999999999997
FN	2011-01-31	2011-01-23	-62.1554080332	-58.9035639244	152.0	8	-0.016399999999999998	5.47	-0.0711
FN	2011-02-07	2011-01-31	-62.1554080332	-58.9035639244	152.0	7	-0.0432	-1.64	-0.026800000000000004
FN	2011-02-15	2011-02-07	-62.1554080332	-58.9035639244	152.0	8	-0.2318	-4.32	-0.1886
FN	2011-02-25	2011-02-15	-62.1554080332	-58.9035639244	152.0	10	-0.4388	-23.18	-0.20700000000000002
FN	2011-03-14	2011-02-25	-62.1554080332	-58.9035639244	152.0	17	-0.6728000000000001	-43.88	-0.23399999999999999
FN	2011-03-22	2011-03-14	-62.1554080332	-58.9035639244	152.0	8	-0.7448	-67.28	-0.07200000000000002
FN	2011-04-06	2011-03-22	-62.1554080332	-58.9035639244	152.0	15	0.0	-74.48	0.7448
FN	2011-04-24	2011-04-06	-62.1554080332	-58.9035639244	152.0	18	0.0	0.0	-0.0
FN	2011-05-10	2011-04-24	-62.1554080332	-58.9035639244	152.0	16	0.008060000000000001	0.0	0.008060000000000001
FN	2011-05-24	2011-05-10	-62.1554080332	-58.9035639244	152.0	14	0.031560000000000005	0.806	0.0235
FN	2011-06-07	2011-05-24	-62.1554080332	-58.9035639244	152.0	14	0.01004	3.156	-0.02152
FN	2011-06-20	2011-06-07	-62.1554080332	-58.9035639244	152.0	13	0.055510000000000004	1.004	0.045470000000000003
FN	2011-07-05	2011-06-20	-62.1554080332	-58.9035639244	152.0	15	0.08398	5.551	0.028469999999999995
FN	2011-07-19	2011-07-05	-62.1554080332	-58.9035639244	152.0	14	0.11732	8.398	0.033339999999999995
FN	2011-08-07	2011-07-19	-62.1554080332	-58.9035639244	152.0	19	0.11023999999999999	11.732	-0.007080000000000002
FN	2011-08-22	2011-08-07	-62.1554080332	-58.9035639244	152.0	15	0.16169	11.024	0.05145000000000002
FN	2011-09-06	2011-08-22	-62.1554080332	-58.9035639244	152.0	15	0.15884	16.169	-0.0028500000000000014
FN	2011-09-22	2011-09-06	-62.1554080332	-58.9035639244	152.0	16	0.18283000000000002	15.884	0.023990000000000008
FN	2011-10-06	2011-09-22	-62.1554080332	-58.9035639244	152.0	14	0.20879999999999999	18.283	0.02596999999999998
FN	2011-10-20	2011-10-06	-62.1554080332	-58.9035639244	152.0	14	0.2945	20.88	0.0857
FN	2011-11-17	2011-10-20	-62.1554080332	-58.9035639244	152.0	28	0.33396000000000003	29.45	0.039460000000000016
FN	2011-12-04	2011-11-17	-62.1554080332	-58.9035639244	152.0	17	0.24196	33.396	-0.092
FN	2011-12-19	2011-12-04	-62.1554080332	-58.9035639244	152.0	15	0.0542	24.196	-0.18776000000000004
FN	2012-01-07	2011-12-19	-62.1554080332	-58.9035639244	152.0	19	0.0235	5.42	-0.030699999999999998
FN	2012-01-20	2012-01-07	-62.1554080332	-58.9035639244	152.0	13	-0.16879999999999998	2.35	-0.1923
FN	2012-02-04	2012-01-20	-62.1554080332	-58.9035639244	152.0	15	-0.3488	-16.88	-0.18000000000000005
FN	2012-02-19	2012-02-04	-62.1554080332	-58.9035639244	152.0	15	-0.5378000000000001	-34.88	-0.18899999999999997
FN	2012-03-04	2012-02-19	-62.1554080332	-58.9035639244	152.0	14	-0.6728000000000001	-53.78	-0.135
FN	2012-03-17	2012-03-04	-62.1554080332	-58.9035639244	152.0	13	-0.8348	-67.28	-0.16200000000000003
FN	2012-03-30	2012-03-17	-62.1554080332	-58.9035639244	152.0	13	-0.8798	-83.48	-0.045
GN	2008-01-05	2008-01-05	-62.15637245640001	-58.890186893999996	207.0	0	0.5467	0.0	0.5467
GN	2008-01-29	2008-01-05	-62.15637245640001	-58.890186893999996	207.0	24	0.37128	54.67	-0.17542000000000002
GN	2008-02-02	2008-01-29	-62.15637245640001	-58.890186893999996	207.0	4	0.35741999999999996	37.128	-0.013860000000000029
GN	2008-02-09	2008-02-02	-62.15637245640001	-58.890186893999996	207.0	7	0.35963999999999996	35.742	0.002220000000000013
GN	2008-02-17	2008-02-09	-62.15637245640001	-58.890186893999996	207.0	8	0.2425	35.964	-0.11713999999999998
GN	2008-02-24	2008-02-17	-62.15637245640001	-58.890186893999996	207.0	7	0.1869	24.25	-0.05559999999999999
GN	2008-03-02	2008-02-24	-62.15637245640001	-58.890186893999996	207.0	7	0.12474	18.69	-0.062160000000000014
GN	2008-03-09	2008-03-02	-62.15637245640001	-58.890186893999996	207.0	7	0.04662	12.474	-0.07812000000000001
GN	2008-11-06	2008-03-09	-62.15637245640001	-58.890186893999996	207.0	242	0.7478	4.662	0.7011799999999999
GN	2008-11-13	2008-11-06	-62.15637245640001	-58.890186893999996	207.0	7	0.7497	74.78	0.0018999999999999772
GN	2008-11-28	2008-11-13	-62.15637245640001	-58.890186893999996	207.0	15	0.6401	74.97	-0.10959999999999993
GN	2008-12-05	2008-11-28	-62.15637245640001	-58.890186893999996	207.0	7	0.5722999999999999	64.01	-0.06780000000000008
GN	2008-12-13	2008-12-05	-62.15637245640001	-58.890186893999996	207.0	8	0.564	57.23	-0.008299999999999983
GN	2008-12-19	2008-12-13	-62.15637245640001	-58.890186893999996	207.0	6	0.55	56.4	-0.013999999999999986
GN	2008-12-26	2008-12-19	-62.15637245640001	-58.890186893999996	207.0	7	0.4753	55.0	-0.07469999999999999
GN	2009-01-02	2008-12-26	-62.15637245640001	-58.890186893999996	207.0	7	0.4474	47.53	-0.02789999999999999
GN	2009-01-09	2009-01-02	-62.15637245640001	-58.890186893999996	207.0	7	0.45049999999999996	44.74	0.0030999999999999518
GN	2009-01-17	2009-01-09	-62.15637245640001	-58.890186893999996	207.0	8	0.2509	45.05	-0.19959999999999997
GN	2009-01-24	2009-01-17	-62.15637245640001	-58.890186893999996	207.0	7	0.2657	25.09	0.014800000000000004
GN	2009-01-30	2009-01-24	-62.15637245640001	-58.890186893999996	207.0	6	0.1855	26.57	-0.0802
GN	2009-02-06	2009-01-30	-62.15637245640001	-58.890186893999996	207.0	7	0.17329999999999998	18.55	-0.012200000000000023
GN	2009-02-13	2009-02-06	-62.15637245640001	-58.890186893999996	207.0	7	0.11359999999999999	17.33	-0.05969999999999999
GN	2009-02-21	2009-02-13	-62.15637245640001	-58.890186893999996	207.0	8	0.0702	11.36	-0.0434
